transcript_id,gene_id,VXZQDSSGHVXESRCU,GFVFCKEMORKYYMLY,DZSVCTWUYNSXZPKA,OXBCHWNYNTPSSTGN,YFLQYUFTSERFAPKN,GDIOTRNJDLZYKHKX,WXOFHUORVFJYNQPU,QSSRZDSPSKYUXCHP
ENSMUSG00000081485.5_75599633_75600043_10,ENSMUSG00000081485.5,139,158,316,84,205,118,195,14
ENSMUSG00000040327.16_46519460_46520870_1,ENSMUSG00000040327.16,4,3,12,5,2,6,10,0
ENSMUSG00000000305.12_179442431_179444811_1,ENSMUSG00000000305.12,0,0,2,1,2,0,3,0
ENSMUSG00000022516.10_4939128_4941019_1,ENSMUSG00000022516.10,2,7,8,6,9,3,7,0
ENSMUST00000054666.6,ENSMUSG00000045193.13,8,10,16,14,19,9,8,0
ENSMUSG00000037466.13_113156421_113165458_1,ENSMUSG00000037466.13,9,10,23,16,25,12,19,2
ENSMUST00000110461.7,ENSMUSG00000021109.13,143,134,201,123,197,70,118,14
ENSMUST00000212887.1,ENSMUSG00000000740.12,17,30,53,15,24,16,26,2
ENSMUST00000188290.6,ENSMUSG00000026203.16,8,4,17,7,16,6,11,0
ENSMUST00000139846.1,ENSMUSG00000035530.13,4,1,1,1,1,1,0,0
ENSMUSG00000097061.2_69199417_69199867_1,ENSMUSG00000097061.2,4,1,11,3,7,4,6,0
ENSMUST00000166360.7,ENSMUSG00000001211.15,53,65,117,58,126,37,77,7
ENSMUSG00000021910.15_31176675_31206701_1,ENSMUSG00000021910.15,37,40,28,48,58,18,13,2
ENSMUST00000127791.1,ENSMUSG00000051890.13,7,7,17,2,9,2,6,2
ENSMUSG00000023104.9_134582757_134598793_1,ENSMUSG00000023104.9,25,23,37,18,16,18,18,1
ENSMUST00000178385.8,ENSMUSG00000030629.15,79,76,121,58,121,26,75,3
ENSMUST00000047321.8,ENSMUSG00000055116.8,10,23,41,14,19,7,13,1
ENSMUST00000130575.7,ENSMUSG00000023007.15,7,7,12,10,15,4,5,1
ENSMUSG00000021716.14_104817239_104837433_1,ENSMUSG00000021716.14,5,6,28,4,9,12,22,0
ENSMUST00000212716.1,ENSMUSG00000013155.10,4,5,17,5,5,3,9,1
ENSMUSG00000006931.15_100408748_100414836_1,ENSMUSG00000006931.15,5,10,13,7,10,4,10,1
ENSMUST00000191237.6,ENSMUSG00000042305.12,0,1,6,1,1,3,1,0
ENSMUSG00000054676.15_38183848_38196592_1,ENSMUSG00000054676.15,4,1,6,4,10,2,8,1
ENSMUST00000096368.3,ENSMUSG00000071723.7,31,33,52,26,40,24,35,5
ENSMUSG00000048482.14_109693563_109724431_1,ENSMUSG00000048482.14,2,11,8,2,5,3,4,1
ENSMUSG00000008999.7_172869686_172940092_1,ENSMUSG00000008999.7,44,41,98,31,73,29,57,2
ENSMUSG00000019437.17_78178130_78180481_1,ENSMUSG00000019437.17,9,15,15,18,28,9,21,0
ENSMUSG00000019437.17_78178130_78180481_2,ENSMUSG00000019437.17,9,10,21,10,11,10,17,2
ENSMUSG00000037805.15_28328812_28330951_1,ENSMUSG00000037805.15,5,6,5,1,2,1,2,1
ENSMUST00000046425.15,ENSMUSG00000053841.15,121,119,267,121,131,87,187,14
ENSMUSG00000030166.14_119920986_119922828_1,ENSMUSG00000030166.14,11,10,25,12,12,8,14,0
ENSMUSG00000021048.7_76255413_76319803_1,ENSMUSG00000021048.7,13,27,46,23,24,7,14,0
ENSMUST00000025979.12,ENSMUSG00000025007.13,6,7,18,11,7,5,3,1
ENSMUSG00000036352.16_25998543_26021747_1,ENSMUSG00000036352.16,9,15,31,14,14,14,17,4
ENSMUST00000215500.1,ENSMUSG00000032299.10,3,1,10,2,2,1,10,2
ENSMUST00000235576.1,ENSMUSG00000046727.13,4,5,9,3,14,4,4,0
ENSMUSG00000043241.14_5951469_5957658_1,ENSMUSG00000043241.14,14,17,21,16,18,9,14,0
ENSMUSG00000071379.2_17690856_17791933_1,ENSMUSG00000071379.2,5,16,21,12,6,11,12,1
ENSMUSG00000020388.12_54054928_54068991_1,ENSMUSG00000020388.12,43,65,182,43,185,48,80,4
ENSMUSG00000029063.16_155563842_155589482_2,ENSMUSG00000029063.16,7,10,15,12,11,3,2,0
ENSMUST00000218127.1,ENSMUSG00000090841.2,192,371,367,274,342,152,318,22
ENSMUST00000024594.8,ENSMUSG00000023827.8,53,62,128,68,86,48,78,8
ENSMUST00000029804.12,ENSMUSG00000005813.12,4,4,6,5,6,2,2,0
ENSMUSG00000029014.14_21757282_21785031_1,ENSMUSG00000029014.14,46,56,141,33,60,44,71,5
ENSMUST00000077220.13,ENSMUSG00000033434.15,35,28,53,36,36,26,42,4
ENSMUST00000220916.1,ENSMUSG00000054894.6,5,12,13,4,9,6,5,0
ENSMUSG00000017291.13_77529162_77541824_1,ENSMUSG00000017291.13,138,137,167,127,152,71,108,10
ENSMUST00000208704.1,ENSMUSG00000030726.16,19,26,39,17,13,20,31,3
ENSMUSG00000058704.9_74200702_74294841_1,ENSMUSG00000058704.9,18,20,31,13,24,14,16,1
ENSMUSG00000031487.5_27123826_27128641_1,ENSMUSG00000031487.5,19,12,36,11,26,17,36,1
ENSMUST00000114158.8,ENSMUSG00000029121.16,45,57,101,45,55,41,67,2
ENSMUST00000046633.9,ENSMUSG00000041935.10,91,112,172,116,203,55,104,6
ENSMUSG00000025268.15_150806424_150807078_1,ENSMUSG00000025268.15,13,18,25,7,45,6,20,1
ENSMUST00000226718.1,ENSMUSG00000022199.12,23,42,93,45,48,47,71,5
ENSMUSG00000030846.15_128442280_128461209_4,ENSMUSG00000030846.15,29,39,61,21,39,20,34,1
ENSMUST00000109256.10,ENSMUSG00000036167.16,6,16,3,7,15,3,1,0
ENSMUST00000012612.10,ENSMUSG00000041164.15,7,11,19,6,16,3,5,1
ENSMUST00000154207.7,ENSMUSG00000037742.14,36,29,40,20,26,18,22,3
ENSMUST00000002818.8,ENSMUSG00000002741.9,247,331,664,229,410,215,363,28
ENSMUSG00000022365.6_57869771_57892448_2,ENSMUSG00000022365.6,7,25,31,14,27,8,14,0
ENSMUSG00000022892.11_84954450_84962782_1,ENSMUSG00000022892.11,111,106,130,62,158,38,70,7
ENSMUSG00000022365.6_57869771_57892448_1,ENSMUSG00000022365.6,21,15,56,26,34,22,20,2
ENSMUSG00000039385.5_13033378_13173675_1,ENSMUSG00000039385.5,3,14,9,9,7,3,5,1
ENSMUSG00000047879.17_9993618_10030067_3,ENSMUSG00000047879.17,38,53,95,64,46,38,28,2
ENSMUST00000118833.2,ENSMUSG00000015804.14,35,43,120,22,67,27,52,4
ENSMUST00000226107.1,ENSMUSG00000021725.9,0,1,0,0,0,1,0,0
ENSMUSG00000015749.12_95929283_95945566_3,ENSMUSG00000015749.12,211,224,373,176,276,142,229,16
ENSMUSG00000030738.11_126557203_126557770_1,ENSMUSG00000030738.11,5,3,2,0,0,0,0,0
ENSMUSG00000022551.8_76343567_76345932_1,ENSMUSG00000022551.8,12,28,40,10,24,15,30,1
ENSMUSG00000028035.13_152183982_152210019_1,ENSMUSG00000028035.13,3,1,8,5,1,0,5,2
ENSMUST00000116380.8,ENSMUSG00000027642.15,55,95,159,91,103,64,82,5
ENSMUST00000107807.1,ENSMUSG00000078713.8,1,0,0,1,1,0,0,0
ENSMUSG00000026176.13_74391795_74396992_1,ENSMUSG00000026176.13,71,71,210,89,112,74,152,4
ENSMUSG00000007050.17_34981862_34985891_4,ENSMUSG00000007050.17,22,20,46,16,19,14,27,0
ENSMUSG00000007050.17_34981862_34985891_5,ENSMUSG00000007050.17,13,9,17,6,17,15,14,2
ENSMUSG00000007050.17_34981862_34985891_2,ENSMUSG00000007050.17,12,7,22,5,10,16,14,2
ENSMUSG00000007050.17_34981862_34985891_3,ENSMUSG00000007050.17,6,11,7,8,3,5,3,0
ENSMUSG00000007050.17_34981862_34985891_1,ENSMUSG00000007050.17,7,5,11,7,6,6,4,1
ENSMUSG00000026064.16_30942839_30946243_1,ENSMUSG00000026064.16,11,20,4,20,17,5,2,0
ENSMUSG00000024393.14_35149076_35150952_1,ENSMUSG00000024393.14,95,136,152,97,110,75,101,13
ENSMUST00000170750.1,ENSMUSG00000029701.15,1,1,0,1,0,1,1,0
ENSMUSG00000026179.14_74285055_74287273_1,ENSMUSG00000026179.14,3,9,5,9,7,0,4,0
ENSMUSG00000018565.17_69968222_69980696_1,ENSMUSG00000018565.17,9,13,12,5,11,1,7,1
ENSMUSG00000024654.8_9112648_9135636_1,ENSMUSG00000024654.8,103,179,231,164,290,96,172,15
ENSMUSG00000022120.4_104477536_104522653_1,ENSMUSG00000022120.4,12,22,33,27,11,11,17,1
ENSMUSG00000021555.15_59585394_59634798_1,ENSMUSG00000021555.15,72,101,187,86,123,71,106,9
ENSMUSG00000035569.17_122897020_123042277_1,ENSMUSG00000035569.17,8,7,19,5,5,10,13,3
ENSMUST00000125840.7,ENSMUSG00000001034.17,9,5,15,6,5,5,5,0
ENSMUSG00000027829.15_65954976_65958249_1,ENSMUSG00000027829.15,4,4,5,9,4,0,3,0
ENSMUSG00000004535.12_52713763_52766488_1,ENSMUSG00000004535.12,44,48,80,54,74,36,62,7
ENSMUST00000140643.7,ENSMUSG00000003458.12,0,0,2,0,1,0,0,0
ENSMUST00000221541.1,ENSMUSG00000057469.8,17,34,59,23,39,19,32,3
ENSMUST00000225612.1,ENSMUSG00000021774.13,34,33,45,19,28,15,29,3
ENSMUST00000118729.7,ENSMUSG00000046897.17,19,32,60,37,26,17,30,0
ENSMUST00000207960.1,ENSMUSG00000030435.16,1,6,1,1,7,0,1,0
ENSMUSG00000052712.17_29268945_29302890_1,ENSMUSG00000052712.17,12,6,14,3,13,9,5,1
ENSMUSG00000079435.9_134586510_134588056_3,ENSMUSG00000079435.9,17,13,53,11,31,12,21,0
ENSMUSG00000024646.14_84851377_84879865_6,ENSMUSG00000024646.14,0,2,2,4,8,0,5,0
ENSMUSG00000024646.14_84851377_84879865_5,ENSMUSG00000024646.14,1,0,0,0,1,1,2,0
ENSMUSG00000038797.13_80860920_80876538_1,ENSMUSG00000038797.13,2,4,10,11,8,2,5,0
ENSMUSG00000024646.14_84851377_84879865_3,ENSMUSG00000024646.14,2,3,5,0,1,0,1,1
ENSMUSG00000020720.13_107479577_107497791_1,ENSMUSG00000020720.13,60,68,108,57,70,44,92,7
ENSMUSG00000034573.14_103588126_103598351_1,ENSMUSG00000034573.14,20,22,34,28,46,12,29,4
ENSMUST00000150757.7,ENSMUSG00000027569.15,13,18,31,23,24,24,25,2
ENSMUSG00000013997.10_171342244_171345482_1,ENSMUSG00000013997.10,5,4,9,7,12,7,3,0
ENSMUST00000028580.11,ENSMUSG00000027160.16,17,12,36,14,18,11,21,0
ENSMUST00000002817.11,ENSMUSG00000057897.14,67,95,108,77,112,44,53,7
ENSMUSG00000018293.4_70651850_70654629_2,ENSMUSG00000018293.4,20,21,24,34,21,11,17,0
ENSMUSG00000079043.3_130613840_130630027_1,ENSMUSG00000079043.3,2,2,5,8,2,0,2,0
ENSMUSG00000030795.18_127974143_127982032_1,ENSMUSG00000030795.18,28,52,58,33,50,22,38,4
ENSMUSG00000046432.12_136270775_136271920_1,ENSMUSG00000046432.12,59,75,152,40,116,42,68,7
ENSMUST00000148801.1,ENSMUSG00000086167.3,0,0,0,1,1,1,1,0
ENSMUSG00000041084.8_130695919_130709416_2,ENSMUSG00000041084.8,13,9,24,7,16,6,9,1
ENSMUST00000019638.14,ENSMUSG00000019494.14,264,354,713,316,390,273,366,37
ENSMUSG00000014773.13_15367354_15368543_1,ENSMUSG00000014773.13,4,13,15,17,17,6,15,0
ENSMUSG00000041084.8_130695919_130709416_1,ENSMUSG00000041084.8,38,21,41,17,41,7,17,1
ENSMUSG00000021417.15_34977748_34978741_2,ENSMUSG00000021417.15,64,53,116,38,135,33,57,3
ENSMUSG00000021417.15_34977748_34978741_1,ENSMUSG00000021417.15,60,39,97,32,161,32,60,7
ENSMUSG00000044285.8_45858338_46085000_14,ENSMUSG00000044285.8,6,5,10,1,5,3,3,0
ENSMUST00000218880.1,ENSMUSG00000039531.8,1,0,2,0,1,0,0,0
ENSMUSG00000024346.6_36404205_36454524_2,ENSMUSG00000024346.6,182,218,315,161,344,114,232,24
ENSMUST00000145043.1,ENSMUSG00000039001.12,3,5,9,1,4,4,3,0
ENSMUST00000024005.7,ENSMUSG00000023236.7,29,115,138,28,112,59,51,2
ENSMUST00000135192.7,ENSMUSG00000026553.17,1,7,2,3,9,0,1,0
ENSMUST00000029402.14,ENSMUSG00000027822.16,1,1,2,1,2,1,2,0
ENSMUSG00000042078.14_114026910_114091235_1,ENSMUSG00000042078.14,2,4,10,1,4,1,6,0
ENSMUST00000127545.1,ENSMUSG00000039804.15,2,5,2,3,1,1,0,0
ENSMUSG00000003575.13_70385548_70387614_1,ENSMUSG00000003575.13,3,5,10,4,5,7,1,1
ENSMUST00000023040.8,ENSMUSG00000022404.8,41,50,64,50,157,25,40,3
ENSMUST00000115246.8,ENSMUSG00000024576.14,35,62,68,46,49,25,42,6
ENSMUSG00000068882.13_69868779_69871289_1,ENSMUSG00000068882.13,23,31,26,9,42,6,12,1
ENSMUSG00000033767.14_83898209_83901378_1,ENSMUSG00000033767.14,27,25,72,29,38,24,40,1
ENSMUSG00000020069.16_63015428_63015852_1,ENSMUSG00000020069.16,44,33,93,37,61,26,53,3
ENSMUST00000001126.3,ENSMUSG00000020829.9,5,14,24,12,15,11,14,0
ENSMUSG00000085492.7_71588557_71598253_1,ENSMUSG00000085492.7,12,22,34,10,16,8,30,1
ENSMUSG00000046351.11_23354828_23369194_1,ENSMUSG00000046351.11,18,35,41,32,38,17,24,2
ENSMUST00000082121.8,ENSMUSG00000029276.13,7,9,11,8,14,0,6,1
ENSMUSG00000026150.14_82724925_82752390_1,ENSMUSG00000026150.14,8,5,8,4,8,2,3,0
ENSMUSG00000026150.14_82724925_82752390_2,ENSMUSG00000026150.14,6,7,10,2,11,4,5,0
ENSMUSG00000026150.14_82724925_82752390_3,ENSMUSG00000026150.14,91,106,192,121,181,67,113,11
ENSMUSG00000026150.14_82724925_82752390_4,ENSMUSG00000026150.14,35,36,58,21,63,17,23,1
ENSMUSG00000018666.13_96789249_96808149_1,ENSMUSG00000018666.13,19,19,46,8,15,18,20,2
ENSMUSG00000054414.4_115946248_116007406_1,ENSMUSG00000054414.4,7,14,16,13,14,4,11,0
ENSMUST00000159717.1,ENSMUSG00000014980.14,0,0,0,0,1,0,0,0
ENSMUST00000151499.1,ENSMUSG00000001100.10,0,0,1,2,3,0,0,0
ENSMUST00000028694.11,ENSMUSG00000027257.13,14,20,45,15,44,9,30,2
ENSMUST00000093943.9,ENSMUSG00000018666.13,22,22,28,33,17,9,29,0
ENSMUST00000099489.8,ENSMUSG00000023572.16,1,0,6,2,5,3,4,0
ENSMUSG00000052146.16_27630422_27634476_1,ENSMUSG00000052146.16,380,308,639,110,481,175,296,27
ENSMUSG00000044894.14_53428953_53430612_2,ENSMUSG00000044894.14,144,114,293,73,203,115,159,13
ENSMUSG00000036860.14_59204187_59205888_1,ENSMUSG00000036860.14,1,8,6,5,4,1,4,0
ENSMUST00000089950.10,ENSMUSG00000038975.14,160,224,340,157,242,122,162,15
ENSMUST00000001801.10,ENSMUSG00000001750.16,4,9,15,20,19,6,8,1
ENSMUSG00000056735.5_122989960_122998345_3,ENSMUSG00000056735.5,28,36,62,52,30,20,51,4
ENSMUSG00000036977.8_79711851_79775350_1,ENSMUSG00000036977.8,7,9,9,6,8,6,7,0
ENSMUSG00000019943.10_99016994_99023823_1,ENSMUSG00000019943.10,24,34,16,33,29,9,10,1
ENSMUST00000094324.7,ENSMUSG00000032477.14,3,7,17,7,3,3,1,0
ENSMUST00000160079.1,ENSMUSG00000089883.1,0,0,3,1,2,2,1,0
ENSMUSG00000034021.15_150673827_150754469_1,ENSMUSG00000034021.15,10,16,10,14,10,2,7,2
ENSMUSG00000020549.14_65001094_65002068_1,ENSMUSG00000020549.14,5,4,11,1,3,2,5,0
ENSMUST00000149857.2,ENSMUSG00000079435.9,28,28,69,14,33,20,48,3
ENSMUSG00000024176.10_25565892_25566086_1,ENSMUSG00000024176.10,27,49,89,30,87,23,62,1
ENSMUSG00000026425.15_131344399_131527347_1,ENSMUSG00000026425.15,27,35,37,44,45,7,16,1
ENSMUSG00000021973.9_57916905_57999198_1,ENSMUSG00000021973.9,5,9,6,5,7,8,4,0
ENSMUST00000096109.10,ENSMUSG00000023791.16,46,64,133,54,116,42,75,5
ENSMUST00000150030.1,ENSMUSG00000052751.16,0,1,0,1,1,0,0,0
ENSMUSG00000017386.10_78159650_78165543_1,ENSMUSG00000017386.10,12,12,33,10,16,8,7,1
ENSMUSG00000026051.8_43730843_43742578_2,ENSMUSG00000026051.8,34,38,68,35,73,22,39,4
ENSMUST00000204476.2,ENSMUSG00000024104.11,10,10,11,14,10,2,4,0
ENSMUSG00000029290.12_105876576_105896510_1,ENSMUSG00000029290.12,23,40,50,32,50,13,36,5
ENSMUST00000058992.2,ENSMUSG00000051074.4,4,4,9,2,7,1,0,0
ENSMUST00000188163.1,ENSMUSG00000102014.1,8,16,20,11,10,7,13,0
ENSMUST00000229183.1,ENSMUSG00000003970.9,36,37,133,39,45,57,91,3
ENSMUSG00000028367.5_57943757_57956216_1,ENSMUSG00000028367.5,237,193,387,84,397,83,156,6
ENSMUST00000110305.2,ENSMUSG00000022305.13,3,4,6,5,0,0,2,0
ENSMUSG00000028367.5_57943757_57956216_3,ENSMUSG00000028367.5,60,53,99,28,95,30,63,1
ENSMUSG00000022451.12_94579851_94589879_2,ENSMUSG00000022451.12,27,32,31,40,43,8,12,3
ENSMUSG00000096145.2_127893238_127895617_1,ENSMUSG00000096145.2,4,1,1,0,4,1,0,0
ENSMUSG00000001270.9_111669361_111679231_9,ENSMUSG00000001270.9,1305,1816,2608,1541,2612,932,1430,153
ENSMUSG00000001270.9_111669361_111679231_8,ENSMUSG00000001270.9,427,400,951,369,618,373,715,50
ENSMUST00000122956.1,ENSMUSG00000046062.5,194,232,443,146,265,126,237,18
ENSMUSG00000001270.9_111669361_111679231_6,ENSMUSG00000001270.9,97,91,201,64,124,82,139,9
ENSMUSG00000001270.9_111669361_111679231_5,ENSMUSG00000001270.9,51,53,120,51,89,45,67,7
ENSMUSG00000001270.9_111669361_111679231_4,ENSMUSG00000001270.9,176,226,358,181,378,147,248,16
ENSMUSG00000001270.9_111669361_111679231_3,ENSMUSG00000001270.9,359,559,867,505,729,331,459,53
ENSMUSG00000001270.9_111669361_111679231_2,ENSMUSG00000001270.9,761,1109,1492,886,1485,580,820,96
ENSMUSG00000001270.9_111669361_111679231_1,ENSMUSG00000001270.9,192,187,433,136,224,125,276,23
ENSMUST00000196650.1,ENSMUSG00000029521.7,1,3,0,0,1,0,1,0
ENSMUST00000022813.7,ENSMUSG00000022203.7,24,55,65,48,42,24,43,4
ENSMUST00000150459.2,ENSMUSG00000087651.3,37,62,80,54,75,37,46,8
ENSMUSG00000000743.9_123204264_123212760_2,ENSMUSG00000000743.9,1,0,0,0,1,0,0,0
ENSMUSG00000020687.13_104521492_104550424_1,ENSMUSG00000020687.13,11,30,15,23,28,10,8,0
ENSMUST00000030471.8,ENSMUSG00000028703.14,15,25,31,21,19,14,18,0
ENSMUST00000145752.1,ENSMUSG00000005078.16,1,1,1,2,0,0,4,0
ENSMUST00000057798.8,ENSMUSG00000004931.11,25,35,72,36,53,22,27,2
ENSMUSG00000073792.11_99715664_99763460_1,ENSMUSG00000073792.11,32,47,68,39,63,27,32,6
ENSMUSG00000018583.5_55469718_55500514_1,ENSMUSG00000018583.5,265,308,435,217,328,131,259,19
ENSMUSG00000018583.5_55469718_55500514_3,ENSMUSG00000018583.5,137,177,278,136,158,83,143,17
ENSMUST00000202361.3,ENSMUSG00000029657.15,33,62,61,47,38,29,26,3
ENSMUST00000121658.1,ENSMUSG00000083773.4,26,24,17,10,20,9,8,0
ENSMUSG00000046756.10_115604220_115607314_1,ENSMUSG00000046756.10,48,62,142,32,98,48,106,4
ENSMUSG00000044285.8_46084128_46085000_8,ENSMUSG00000044285.8,14,18,51,9,8,14,24,0
ENSMUSG00000057863.6_56613416_56614246_10,ENSMUSG00000057863.6,161,238,390,158,160,147,292,20
ENSMUSG00000057863.6_56613416_56614246_11,ENSMUSG00000057863.6,23,43,63,40,27,36,43,5
ENSMUST00000021572.10,ENSMUSG00000021147.17,80,97,180,58,111,55,81,7
ENSMUST00000050497.13,ENSMUSG00000046679.16,1,2,6,4,5,0,0,0
ENSMUSG00000044285.8_46084128_46085000_2,ENSMUSG00000044285.8,20,20,69,8,15,14,27,3
ENSMUSG00000044285.8_46084128_46085000_4,ENSMUSG00000044285.8,4,2,11,5,3,5,2,0
ENSMUSG00000044285.8_46084128_46085000_5,ENSMUSG00000044285.8,1,4,4,1,3,2,4,0
ENSMUST00000117236.7,ENSMUSG00000022214.15,17,21,62,20,43,9,32,4
ENSMUSG00000038965.17_17152013_17201473_3,ENSMUSG00000038965.17,192,194,376,139,291,105,196,14
ENSMUSG00000037416.13_49961172_49964254_1,ENSMUSG00000037416.13,16,19,35,18,33,13,23,3
ENSMUST00000124834.7,ENSMUSG00000027357.16,96,98,210,88,153,44,98,8
ENSMUST00000230589.1,ENSMUSG00000022450.6,11,13,17,4,21,5,13,0
ENSMUST00000104336.1,ENSMUSG00000077524.1,0,0,2,1,0,1,0,0
ENSMUST00000062153.11,ENSMUSG00000029392.12,29,23,46,16,21,14,23,3
ENSMUST00000153952.1,ENSMUSG00000036667.14,5,2,4,1,5,2,5,0
ENSMUST00000044271.14,ENSMUSG00000039703.15,6,5,19,8,13,4,5,1
ENSMUST00000025562.8,ENSMUSG00000024660.9,16,28,45,22,16,10,18,3
ENSMUST00000030791.11,ENSMUSG00000028949.13,15,22,22,17,22,15,27,2
ENSMUST00000049207.8,ENSMUSG00000039427.14,29,37,75,29,73,25,60,4
ENSMUST00000080919.11,ENSMUSG00000043962.16,10,23,17,20,26,7,6,2
ENSMUST00000161882.7,ENSMUSG00000084786.9,16,21,26,21,16,15,25,1
ENSMUSG00000041040.12_59913006_59982284_1,ENSMUSG00000041040.12,5,6,16,9,6,6,8,0
ENSMUSG00000020076.7_62616015_62651173_1,ENSMUSG00000020076.7,9,21,52,20,29,8,17,2
ENSMUSG00000020076.7_62616015_62651173_2,ENSMUSG00000020076.7,171,179,266,121,242,76,128,15
ENSMUSG00000032381.5_66126918_66138957_2,ENSMUSG00000032381.5,51,46,95,24,66,37,45,4
ENSMUST00000042166.10,ENSMUSG00000038646.13,65,88,125,88,100,44,83,6
ENSMUSG00000031818.12_120668308_120674207_3,ENSMUSG00000031818.12,121,125,231,75,141,79,139,8
ENSMUSG00000031818.12_120668308_120674207_2,ENSMUSG00000031818.12,229,265,532,144,350,193,301,30
ENSMUSG00000031818.12_120668308_120674207_1,ENSMUSG00000031818.12,113,111,299,84,191,71,178,11
ENSMUSG00000031818.12_120668308_120674207_6,ENSMUSG00000031818.12,120,151,259,92,170,101,177,22
ENSMUST00000120423.1,ENSMUSG00000083033.1,1,0,0,1,0,0,0,0
ENSMUSG00000031818.12_120668308_120674207_4,ENSMUSG00000031818.12,36,39,77,19,57,32,43,1
ENSMUST00000117355.1,ENSMUSG00000005625.15,7,18,25,18,16,14,15,2
ENSMUST00000108578.8,ENSMUSG00000020831.18,43,46,92,42,71,41,74,6
ENSMUSG00000027673.12_32737127_32751566_1,ENSMUSG00000027673.12,42,50,83,24,59,26,69,3
ENSMUST00000020251.9,ENSMUSG00000035311.16,4,11,11,12,13,5,7,0
ENSMUST00000144045.7,ENSMUSG00000087579.7,2,0,0,1,2,0,2,0
ENSMUSG00000015882.18_45701329_45857501_2,ENSMUSG00000015882.18,7,13,19,13,15,7,13,0
ENSMUST00000105362.7,ENSMUSG00000069565.12,38,51,111,50,43,34,42,2
ENSMUST00000115006.1,ENSMUSG00000046806.13,1,0,0,0,2,0,0,0
ENSMUST00000106267.4,ENSMUSG00000030806.6,43,59,83,31,81,30,49,1
ENSMUSG00000050010.8_67608387_67612486_1,ENSMUSG00000050010.8,26,29,24,12,17,10,21,0
ENSMUST00000107280.10,ENSMUSG00000078656.11,3,0,4,1,0,1,2,0
ENSMUSG00000034243.17_36919508_36933085_1,ENSMUSG00000034243.17,12,13,28,21,22,11,19,0
ENSMUSG00000032497.18_111207768_111224222_1,ENSMUSG00000032497.18,17,17,20,18,26,8,14,0
ENSMUSG00000059005.13_75663590_75665839_1,ENSMUSG00000059005.13,226,220,427,152,270,131,221,11
ENSMUST00000100196.8,ENSMUSG00000039427.14,10,15,14,18,32,7,16,0
ENSMUSG00000051495.7_126590656_126593986_1,ENSMUSG00000051495.7,34,27,40,25,12,18,27,2
ENSMUSG00000031392.18_74014282_74017382_1,ENSMUSG00000031392.18,49,62,117,48,75,42,49,15
ENSMUSG00000062526.4_67225043_67245667_1,ENSMUSG00000062526.4,9,14,15,15,22,8,10,1
ENSMUSG00000013663.7_32817974_32820076_1,ENSMUSG00000013663.7,3,0,3,1,2,1,1,0
ENSMUSG00000028273.15_142302750_142395634_1,ENSMUSG00000028273.15,12,11,16,5,13,9,13,0
ENSMUSG00000062825.15_120345690_120348492_5,ENSMUSG00000062825.15,13,27,24,30,22,7,14,0
ENSMUST00000226398.1,ENSMUSG00000002496.10,7,11,15,15,16,8,8,0
ENSMUST00000105994.3,ENSMUSG00000074088.6,253,330,621,234,290,197,361,29
ENSMUSG00000062825.15_120345690_120348492_2,ENSMUSG00000062825.15,34,68,148,79,86,69,86,10
ENSMUSG00000062825.15_120345690_120348492_3,ENSMUSG00000062825.15,62,104,164,112,104,91,122,14
ENSMUSG00000047242.14_106206883_106219639_1,ENSMUSG00000047242.14,42,70,73,31,113,35,54,1
ENSMUSG00000001403.13_164771854_164772907_4,ENSMUSG00000001403.13,29,24,72,14,22,29,41,2
ENSMUST00000136253.1,ENSMUSG00000049482.16,1,1,2,1,3,2,1,0
ENSMUSG00000029034.9_155887879_155888869_1,ENSMUSG00000029034.9,68,67,189,55,76,64,121,11
ENSMUSG00000001403.13_164771854_164772907_2,ENSMUSG00000001403.13,33,34,92,17,31,39,45,2
ENSMUST00000225179.1,ENSMUSG00000035248.9,0,0,2,0,2,0,0,0
ENSMUSG00000029414.11_123819929_123821591_1,ENSMUSG00000029414.11,15,20,33,10,10,13,22,1
ENSMUST00000008179.6,ENSMUSG00000008035.12,4,10,16,6,29,4,6,1
ENSMUSG00000023961.16_44099030_44105810_2,ENSMUSG00000023961.16,6,7,6,5,8,2,3,0
ENSMUST00000167912.8,ENSMUSG00000037664.13,12,12,36,16,122,3,21,1
ENSMUSG00000025326.12_59228802_59272206_3,ENSMUSG00000025326.12,5,5,10,7,7,2,2,0
ENSMUST00000168247.1,ENSMUSG00000058638.14,6,7,9,4,8,2,5,0
ENSMUSG00000025326.12_59228802_59272206_1,ENSMUSG00000025326.12,5,7,6,7,9,4,5,0
ENSMUSG00000036281.13_26377263_26380626_1,ENSMUSG00000036281.13,3,1,1,1,11,0,1,0
ENSMUSG00000027405.16_130278016_130279308_1,ENSMUSG00000027405.16,47,47,145,43,52,49,89,3
ENSMUSG00000022956.11_91925221_91925627_1,ENSMUSG00000022956.11,30,38,74,17,49,22,53,0
ENSMUSG00000025862.14_42149317_42206121_1,ENSMUSG00000025862.14,10,12,10,12,4,3,6,0
ENSMUST00000003964.16,ENSMUSG00000003865.16,76,105,244,83,179,63,154,7
ENSMUSG00000027523.20_174328930_174346744_1,ENSMUSG00000027523.20,226,227,381,232,293,143,277,31
ENSMUSG00000027854.12_102995730_103003475_1,ENSMUSG00000027854.12,28,45,69,50,69,24,45,6
ENSMUST00000034401.14,ENSMUSG00000031925.17,11,13,12,15,18,3,10,0
